,ts,day,price,updatetime,POC
1434,1627271250084,2021-07-26,2306.21,11:47:30,2307.1
1435,1627271400084,2021-07-26,2304.6,11:50:00,2305.7
1436,1627271550084,2021-07-26,2308.39,11:52:30,2304.6
1437,1627271700084,2021-07-26,2309.21,11:55:00,2308.8
1438,1627271850084,2021-07-26,2308.07,11:57:30,2308.8
1439,1627272000084,2021-07-26,2316.6,12:00:00,2312.7
1440,1627272150084,2021-07-26,2322.33,12:02:30,2324.0
1441,1627272300084,2021-07-26,2316.5,12:05:00,2323.2
1442,1627272450084,2021-07-26,2313.97,12:07:30,2312.4
1443,1627272600084,2021-07-26,2313.28,12:10:00,2313.0
1444,1627272750084,2021-07-26,2314.38,12:12:30,2312.2
1445,1627272900084,2021-07-26,2317.64,12:15:00,2313.1
1446,1627273050084,2021-07-26,2314.03,12:17:30,2315.8
1447,1627273200084,2021-07-26,2318.62,12:20:00,2315.6
1448,1627273350084,2021-07-26,2319.1,12:22:30,2321.0
1449,1627273500084,2021-07-26,2326.4,12:25:00,2326.0
1450,1627273650084,2021-07-26,2324.19,12:27:30,2323.2
1451,1627273800084,2021-07-26,2326.38,12:30:00,2324.2
1452,1627273950084,2021-07-26,2324.6,12:32:30,2330.0
1453,1627274100084,2021-07-26,2317.81,12:35:00,2321.3
1454,1627274250084,2021-07-26,2322.6,12:37:30,2318.6
1455,1627274400084,2021-07-26,2330.68,12:40:00,2326.0
1456,1627274550084,2021-07-26,2328.26,12:42:30,2324.3
1457,1627274700084,2021-07-26,2336.0,12:45:00,2336.0
1458,1627274850084,2021-07-26,2336.99,12:47:30,2336.0
1459,1627275000084,2021-07-26,2336.6,12:50:00,2341.3
1460,1627275150084,2021-07-26,2335.07,12:52:30,2335.5
1461,1627275300084,2021-07-26,2331.8,12:55:00,2331.8
1462,1627275450084,2021-07-26,2329.01,12:57:30,2329.0
1463,1627275600084,2021-07-26,2323.21,13:00:00,2324.0
1464,1627275750084,2021-07-26,2328.34,13:02:30,2326.2
1465,1627275900084,2021-07-26,2321.84,13:05:00,2323.7
1466,1627276050084,2021-07-26,2322.43,13:07:30,2321.0
1467,1627276200084,2021-07-26,2323.19,13:10:00,2322.2
1468,1627276350084,2021-07-26,2323.51,13:12:30,2322.8
1469,1627276500084,2021-07-26,2326.53,13:15:00,2323.8
1470,1627276650084,2021-07-26,2326.05,13:17:30,2329.7
1471,1627276800084,2021-07-26,2329.6,13:20:00,2332.1
1472,1627276950084,2021-07-26,2333.2,13:22:30,2333.8
1473,1627277100084,2021-07-26,2334.39,13:25:00,2333.8
1474,1627277250084,2021-07-26,2333.79,13:27:30,2332.6
1475,1627277400084,2021-07-26,2334.39,13:30:00,2331.6
1476,1627277550084,2021-07-26,2329.79,13:32:30,2329.8
1477,1627277700084,2021-07-26,2329.99,13:35:00,2329.2
1478,1627277850084,2021-07-26,2334.55,13:37:30,2331.5
1479,1627278000084,2021-07-26,2334.0,13:40:00,2334.3
1480,1627278150084,2021-07-26,2337.68,13:42:30,2337.7
1481,1627278300084,2021-07-26,2338.46,13:45:00,2338.6
1482,1627278450084,2021-07-26,2340.21,13:47:30,2340.4
1483,1627278600084,2021-07-26,2342.21,13:50:00,2342.8
1484,1627278750084,2021-07-26,2337.4,13:52:30,2337.2
1485,1627278900084,2021-07-26,2341.99,13:55:00,2339.6
1486,1627279050084,2021-07-26,2346.59,13:57:30,2345.3
1487,1627279200084,2021-07-26,2346.85,14:00:00,2347.0
1488,1627279350084,2021-07-26,2344.0,14:02:30,2352.1
1489,1627279500084,2021-07-26,2347.2,14:05:00,2346.8
1490,1627279650084,2021-07-26,2345.26,14:07:30,2347.2
1491,1627279800084,2021-07-26,2355.84,14:10:00,2354.6
1492,1627279950084,2021-07-26,2363.52,14:12:30,2360.8
1493,1627280100084,2021-07-26,2367.81,14:15:00,2369.0
1494,1627280250084,2021-07-26,2361.2,14:17:30,2363.6
1495,1627280400084,2021-07-26,2375.1,14:20:00,2375.3
1496,1627280550084,2021-07-26,2382.17,14:22:30,2380.0
1497,1627280700084,2021-07-26,2384.59,14:25:00,2380.0
1498,1627280850084,2021-07-26,2377.16,14:27:30,2388.0
1499,1627281000084,2021-07-26,2380.39,14:30:00,2378.0
1500,1627281150084,2021-07-26,2381.66,14:32:30,2384.0
1501,1627281300084,2021-07-26,2379.87,14:35:00,2380.5
1502,1627281450084,2021-07-26,2375.31,14:37:30,2376.0
1503,1627281600084,2021-07-26,2371.27,14:40:00,2370.0
1504,1627281750084,2021-07-26,2374.99,14:42:30,2372.4
1505,1627281900084,2021-07-26,2373.55,14:45:00,2373.6
1506,1627282050084,2021-07-26,2368.74,14:47:30,2372.4
1507,1627282200084,2021-07-26,2364.21,14:50:00,2365.0
1508,1627282350084,2021-07-26,2356.31,14:52:30,2355.8
1509,1627282500084,2021-07-26,2351.85,14:55:00,2343.5
1510,1627282650084,2021-07-26,2356.59,14:57:30,2353.0
1511,1627282800084,2021-07-26,2355.61,15:00:00,2356.7
1512,1627282950084,2021-07-26,2357.73,15:02:30,2360.6
1513,1627283100084,2021-07-26,2361.36,15:05:00,2363.0
1514,1627283250084,2021-07-26,2362.8,15:07:30,2362.6
1515,1627283400084,2021-07-26,2361.47,15:10:00,2361.6
1516,1627283550084,2021-07-26,2364.63,15:12:30,2364.6
1517,1627283700084,2021-07-26,2364.4,15:15:00,2364.9
1518,1627283850084,2021-07-26,2367.41,15:17:30,2368.5
1519,1627284000084,2021-07-26,2371.0,15:20:00,2366.8
1520,1627284150084,2021-07-26,2364.08,15:22:30,2369.3
1521,1627284300084,2021-07-26,2363.6,15:25:00,2363.1
1522,1627284450084,2021-07-26,2356.81,15:27:30,2357.0
1523,1627284600084,2021-07-26,2359.61,15:30:00,2361.8
1524,1627284750084,2021-07-26,2354.2,15:32:30,2353.4
1525,1627284900084,2021-07-26,2347.8,15:35:00,2350.8
1526,1627285050084,2021-07-26,2351.36,15:37:30,2356.0
1527,1627285200084,2021-07-26,2321.87,15:40:00,2336.6
1528,1627285350084,2021-07-26,2309.8,15:42:30,2314.0
1529,1627285500084,2021-07-26,2321.25,15:45:00,2316.1
1530,1627285650084,2021-07-26,2330.42,15:47:30,2328.2
1531,1627285800084,2021-07-26,2329.1,15:50:00,2329.8
1532,1627285950084,2021-07-26,2335.4,15:52:30,2333.1
1533,1627286100084,2021-07-26,2324.01,15:55:00,2327.1
1534,1627286250084,2021-07-26,2329.59,15:57:30,2327.0
1535,1627286400084,2021-07-26,2325.39,16:00:00,2328.7
1536,1627286550084,2021-07-26,2332.41,16:02:30,2327.2
1537,1627286700084,2021-07-26,2318.31,16:05:00,2326.4
1538,1627286850084,2021-07-26,2317.96,16:07:30,2318.6
1539,1627287000084,2021-07-26,2307.89,16:10:00,2310.0
1540,1627287150084,2021-07-26,2319.41,16:12:30,2306.2
1541,1627287300084,2021-07-26,2316.0,16:15:00,2315.0
1542,1627287450084,2021-07-26,2316.01,16:17:30,2315.0
1543,1627287600084,2021-07-26,2322.01,16:20:00,2320.0
1544,1627287750084,2021-07-26,2324.86,16:22:30,2323.2
1545,1627287900084,2021-07-26,2320.0,16:25:00,2324.0
1546,1627288050084,2021-07-26,2318.53,16:27:30,2317.4
1547,1627288200084,2021-07-26,2320.83,16:30:00,2320.5
1548,1627288350084,2021-07-26,2326.45,16:32:30,2326.7
1549,1627288500084,2021-07-26,2329.6,16:35:00,2327.0
1550,1627288650084,2021-07-26,2329.86,16:37:30,2331.0
1551,1627288800084,2021-07-26,2322.11,16:40:00,2329.9
1552,1627288950084,2021-07-26,2318.94,16:42:30,2318.8
1553,1627289100084,2021-07-26,2326.61,16:45:00,2318.8
1554,1627289250084,2021-07-26,2331.02,16:47:30,2327.1
1555,1627289400084,2021-07-26,2332.74,16:50:00,2330.7
1556,1627289550084,2021-07-26,2333.32,16:52:30,2330.6
1557,1627289700084,2021-07-26,2335.07,16:55:00,2335.4
1558,1627289850084,2021-07-26,2332.58,16:57:30,2335.1
1559,1627290000084,2021-07-26,2333.89,17:00:00,2333.7
1560,1627290150084,2021-07-26,2340.6,17:02:30,2340.0
1561,1627290300084,2021-07-26,2336.54,17:05:00,2335.6
1562,1627290450084,2021-07-26,2335.0,17:07:30,2335.6
1563,1627290600084,2021-07-26,2337.61,17:10:00,2333.5
1564,1627290750084,2021-07-26,2334.39,17:12:30,2333.4
1565,1627290900084,2021-07-26,2333.33,17:15:00,2332.1
1566,1627291050084,2021-07-26,2336.0,17:17:30,2333.8
1567,1627291200084,2021-07-26,2339.6,17:20:00,2338.4
1568,1627291350084,2021-07-26,2338.19,17:22:30,2338.2
1569,1627291500084,2021-07-26,2344.68,17:25:00,2345.0
1570,1627291650084,2021-07-26,2342.91,17:27:30,2345.6
1571,1627291800084,2021-07-26,2343.8,17:30:00,2342.3
1572,1627291950084,2021-07-26,2342.5,17:32:30,2341.6
1573,1627292100084,2021-07-26,2340.4,17:35:00,2340.2
1574,1627292250084,2021-07-26,2340.5,17:37:30,2339.8
1575,1627292400084,2021-07-26,2343.41,17:40:00,2340.2
1576,1627292550084,2021-07-26,2343.6,17:42:30,2342.8
1577,1627292700084,2021-07-26,2334.41,17:45:00,2343.1
1578,1627292850084,2021-07-26,2333.39,17:47:30,2333.5
1579,1627293000084,2021-07-26,2338.39,17:50:00,2336.8
1580,1627293150084,2021-07-26,2337.76,17:52:30,2339.1
1581,1627293300084,2021-07-26,2340.0,17:55:00,2338.8
1582,1627293450084,2021-07-26,2343.6,17:57:30,2343.0
1583,1627293600084,2021-07-26,2343.8,18:00:00,2342.2
1584,1627293750084,2021-07-26,2345.66,18:02:30,2342.0
1585,1627293900084,2021-07-26,2350.59,18:05:00,2352.0
1586,1627294050084,2021-07-26,2347.57,18:07:30,2347.2
1587,1627294200084,2021-07-26,2346.01,18:10:00,2346.2
1588,1627294350084,2021-07-26,2348.09,18:12:30,2351.3
1589,1627294500084,2021-07-26,2349.39,18:15:00,2348.1
1590,1627294650084,2021-07-26,2343.52,18:17:30,2350.2
1591,1627294800084,2021-07-26,2341.4,18:20:00,2342.2
1592,1627294950084,2021-07-26,2341.18,18:22:30,2341.4
1593,1627295100084,2021-07-26,2343.5,18:25:00,2341.0
1594,1627295250084,2021-07-26,2341.18,18:27:30,2340.6
1595,1627295400084,2021-07-26,2340.99,18:30:00,2341.4
1596,1627295550084,2021-07-26,2338.4,18:32:30,2342.0
1597,1627295700084,2021-07-26,2345.4,18:35:00,2346.0
1598,1627295850084,2021-07-26,2349.95,18:37:30,2346.0
1599,1627296000084,2021-07-26,2349.75,18:40:00,2347.0
1600,1627296150084,2021-07-26,2349.99,18:42:30,2352.0
1601,1627296300084,2021-07-26,2350.0,18:45:00,2351.5
1602,1627296450084,2021-07-26,2354.01,18:47:30,2353.2
1603,1627296600084,2021-07-26,2351.04,18:50:00,2359.4
1604,1627296750084,2021-07-26,2353.0,18:52:30,2351.0
1605,1627296900084,2021-07-26,2355.07,18:55:00,2352.2
1606,1627297050084,2021-07-26,2348.54,18:57:30,2352.0
1607,1627297200084,2021-07-26,2356.0,19:00:00,2349.3
1608,1627297350084,2021-07-26,2348.91,19:02:30,2349.7
1609,1627297500084,2021-07-26,2346.14,19:05:00,2347.8
1610,1627297650084,2021-07-26,2346.08,19:07:30,2347.4
1611,1627297800084,2021-07-26,2348.84,19:10:00,2347.5
1612,1627297950084,2021-07-26,2346.54,19:12:30,2346.4
1613,1627298100084,2021-07-26,2348.19,19:15:00,2347.2
1614,1627298250084,2021-07-26,2346.04,19:17:30,2349.0
1615,1627298400084,2021-07-26,2349.58,19:20:00,2348.9
1616,1627298550084,2021-07-26,2346.6,19:22:30,2347.8
1617,1627298700084,2021-07-26,2345.8,19:25:00,2344.3
1618,1627298850084,2021-07-26,2341.31,19:27:30,2342.7
1619,1627299000084,2021-07-26,2342.25,19:30:00,2341.0
1620,1627299150084,2021-07-26,2345.87,19:32:30,2345.2
1621,1627299300084,2021-07-26,2342.19,19:35:00,2340.0
1622,1627299450084,2021-07-26,2345.81,19:37:30,2345.5
1623,1627299600084,2021-07-26,2345.0,19:40:00,2343.4
1624,1627299750084,2021-07-26,2345.44,19:42:30,2345.6
1625,1627299900084,2021-07-26,2343.99,19:45:00,2342.8
1626,1627300050084,2021-07-26,2340.0,19:47:30,2340.5
1627,1627300200084,2021-07-26,2340.0,19:50:00,2338.0
1628,1627300350084,2021-07-26,2339.71,19:52:30,2339.0
1629,1627300500084,2021-07-26,2341.29,19:55:00,2337.4
1630,1627300650084,2021-07-26,2342.8,19:57:30,2342.4
1631,1627300800084,2021-07-26,2341.36,20:00:00,2343.6
1632,1627300950084,2021-07-26,2343.39,20:02:30,2343.8
1633,1627301100084,2021-07-26,2339.0,20:05:00,2340.4
1634,1627301250084,2021-07-26,2339.0,20:07:30,2336.4
1635,1627301400084,2021-07-26,2331.31,20:10:00,2329.0
1636,1627301550084,2021-07-26,2329.7,20:12:30,2324.9
1637,1627301700084,2021-07-26,2339.07,20:15:00,2338.2
1638,1627301850084,2021-07-26,2344.32,20:17:30,2341.2
1639,1627302000084,2021-07-26,2339.19,20:20:00,2337.3
1640,1627302150084,2021-07-26,2339.95,20:22:30,2339.8
1641,1627302300084,2021-07-26,2346.79,20:25:00,2346.2
1642,1627302450084,2021-07-26,2353.01,20:27:30,2349.1
1643,1627302600084,2021-07-26,2349.0,20:30:00,2349.8
1644,1627302750084,2021-07-26,2355.59,20:32:30,2353.1
1645,1627302900084,2021-07-26,2353.79,20:35:00,2354.6
1646,1627303050084,2021-07-26,2351.82,20:37:30,2352.6
1647,1627303200084,2021-07-26,2351.0,20:40:00,2350.3
1648,1627303350084,2021-07-26,2350.4,20:42:30,2350.5
1649,1627303500084,2021-07-26,2350.01,20:45:00,2350.4
1650,1627303650084,2021-07-26,2350.52,20:47:30,2348.2
1651,1627303800084,2021-07-26,2345.49,20:50:00,2346.0
1652,1627303950084,2021-07-26,2347.0,20:52:30,2346.2
1653,1627304100084,2021-07-26,2345.98,20:55:00,2347.4
1654,1627304250084,2021-07-26,2345.66,20:57:30,2346.0
1655,1627304400084,2021-07-26,2347.63,21:00:00,2347.0
1656,1627304550084,2021-07-26,2330.0,21:02:30,2339.0
1657,1627304700084,2021-07-26,2326.0,21:05:00,2321.2
1658,1627304850084,2021-07-26,2326.81,21:07:30,2324.8
1659,1627305000084,2021-07-26,2319.6,21:10:00,2319.0
1660,1627305150084,2021-07-26,2320.4,21:12:30,2319.6
1661,1627305300084,2021-07-26,2313.73,21:15:00,2313.0
1662,1627305450084,2021-07-26,2320.22,21:17:30,2320.0
1663,1627305600084,2021-07-26,2321.23,21:20:00,2322.3
1664,1627305750084,2021-07-26,2322.09,21:22:30,2320.0
1665,1627305900084,2021-07-26,2327.9,21:25:00,2324.9
1666,1627306050084,2021-07-26,2325.64,21:27:30,2325.6
1667,1627306200084,2021-07-26,2325.21,21:30:00,2326.3
1668,1627306350084,2021-07-26,2321.8,21:32:30,2327.7
1669,1627306500084,2021-07-26,2319.42,21:35:00,2318.8
1670,1627306650084,2021-07-26,2321.48,21:37:30,2320.8
1671,1627306800084,2021-07-26,2323.2,21:40:00,2322.8
1672,1627306950084,2021-07-26,2328.99,21:42:30,2326.1
1673,1627307100084,2021-07-26,2326.54,21:45:00,2327.9
1674,1627307250084,2021-07-26,2331.14,21:47:30,2330.2
1675,1627307400084,2021-07-26,2334.06,21:50:00,2333.5
1676,1627307550084,2021-07-26,2337.34,21:52:30,2335.0
1677,1627307700084,2021-07-26,2331.53,21:55:00,2330.8
1678,1627307850084,2021-07-26,2334.01,21:57:30,2333.5
1679,1627308000084,2021-07-26,2332.71,22:00:00,2335.1
1680,1627308150084,2021-07-26,2340.46,22:02:30,2335.7
1681,1627308300084,2021-07-26,2343.01,22:05:00,2343.0
1682,1627308450084,2021-07-26,2341.42,22:07:30,2343.6
1683,1627308600084,2021-07-26,2343.54,22:10:00,2341.9
1684,1627308750084,2021-07-26,2344.21,22:12:30,2343.0
1685,1627308900084,2021-07-26,2346.94,22:15:00,2344.8
1686,1627309050084,2021-07-26,2345.73,22:17:30,2347.4
1687,1627309200084,2021-07-26,2344.09,22:20:00,2343.5
1688,1627309350084,2021-07-26,2342.99,22:22:30,2343.7
1689,1627309500084,2021-07-26,2343.5,22:25:00,2344.0
1690,1627309650084,2021-07-26,2343.46,22:27:30,2344.0
1691,1627309800084,2021-07-26,2342.25,22:30:00,2343.1
1692,1627309950084,2021-07-26,2330.49,22:32:30,2333.7
1693,1627310100084,2021-07-26,2335.25,22:35:00,2328.2
1694,1627310250084,2021-07-26,2333.98,22:37:30,2337.0
1695,1627310400084,2021-07-26,2332.2,22:40:00,2331.9
1696,1627310550084,2021-07-26,2329.4,22:42:30,2330.6
1697,1627310700084,2021-07-26,2325.81,22:45:00,2325.8
1698,1627310850084,2021-07-26,2329.8,22:47:30,2328.6
1699,1627311000084,2021-07-26,2330.6,22:50:00,2331.0
1700,1627311150084,2021-07-26,2334.3,22:52:30,2333.6
1701,1627311300084,2021-07-26,2330.93,22:55:00,2332.6
1702,1627311450084,2021-07-26,2334.26,22:57:30,2330.9
1703,1627311600084,2021-07-26,2330.04,23:00:00,2333.4
1704,1627311750084,2021-07-26,2331.57,23:02:30,2328.1
1705,1627311900084,2021-07-26,2330.4,23:05:00,2332.5
1706,1627312050084,2021-07-26,2324.32,23:07:30,2328.3
1707,1627312200084,2021-07-26,2329.04,23:10:00,2324.3
1708,1627312350084,2021-07-26,2328.76,23:12:30,2328.3
1709,1627312500084,2021-07-26,2329.79,23:15:00,2329.8
1710,1627312650084,2021-07-26,2334.12,23:17:30,2332.2
1711,1627312800084,2021-07-26,2332.39,23:20:00,2331.3
1712,1627312950084,2021-07-26,2329.19,23:22:30,2328.5
1713,1627313100084,2021-07-26,2331.33,23:25:00,2331.3
1714,1627313250084,2021-07-26,2332.47,23:27:30,2332.9
1715,1627313400084,2021-07-26,2334.71,23:30:00,2334.5
1716,1627313550084,2021-07-26,2338.81,23:32:30,2336.8
1717,1627313700084,2021-07-26,2340.34,23:35:00,2340.2
1718,1627313850084,2021-07-26,2340.01,23:37:30,2340.4
1719,1627314000084,2021-07-26,2338.8,23:40:00,2340.0
1720,1627314150084,2021-07-26,2338.97,23:42:30,2340.2
1721,1627314300084,2021-07-26,2343.76,23:45:00,2342.7
1722,1627314450084,2021-07-26,2340.61,23:47:30,2345.0
1723,1627314600084,2021-07-26,2339.47,23:50:00,2340.6
1724,1627314750084,2021-07-26,2341.79,23:52:30,2341.0
1725,1627314900084,2021-07-26,2339.63,23:55:00,2341.6
1726,1627315050084,2021-07-26,2343.99,23:57:30,2340.6
1727,1627315200084,2021-07-27,2340.69,00:00:00,2345.0
1728,1627315350089,2021-07-27,2337.8,00:02:30,2336.6
1729,1627315500089,2021-07-27,2342.93,00:05:00,2342.0
1730,1627315650089,2021-07-27,2341.11,00:07:30,2342.8
1731,1627315800089,2021-07-27,2350.15,00:10:00,2345.6
1732,1627315950089,2021-07-27,2350.21,00:12:30,2349.4
1733,1627316100089,2021-07-27,2355.19,00:15:00,2353.3
1734,1627316250089,2021-07-27,2351.4,00:17:30,2355.5
1735,1627316400089,2021-07-27,2346.22,00:20:00,2350.2
1736,1627316550089,2021-07-27,2350.2,00:22:30,2347.9
1737,1627316700089,2021-07-27,2351.8,00:25:00,2349.4
1738,1627316850089,2021-07-27,2371.4,00:27:30,2365.0
1739,1627317000089,2021-07-27,2381.0,00:30:00,2381.1
1740,1627317150089,2021-07-27,2372.2,00:32:30,2366.6
1741,1627317300089,2021-07-27,2370.59,00:35:00,2367.4
1742,1627317450089,2021-07-27,2366.01,00:37:30,2367.6
1743,1627317600089,2021-07-27,2376.81,00:40:00,2375.6
1744,1627317750089,2021-07-27,2371.2,00:42:30,2369.0
1745,1627317900089,2021-07-27,2369.2,00:45:00,2368.9
1746,1627318050089,2021-07-27,2363.39,00:47:30,2365.0
1747,1627318200089,2021-07-27,2361.4,00:50:00,2360.8
1748,1627318350089,2021-07-27,2367.38,00:52:30,2363.8
1749,1627318500089,2021-07-27,2367.37,00:55:00,2362.8
1750,1627318650089,2021-07-27,2364.68,00:57:30,2362.2
1751,1627318800089,2021-07-27,2363.79,01:00:00,2362.6
1752,1627318950089,2021-07-27,2359.41,01:02:30,2361.0
1753,1627319100089,2021-07-27,2356.79,01:05:00,2355.7
1754,1627319250089,2021-07-27,2356.6,01:07:30,2354.1
1755,1627319400089,2021-07-27,2356.06,01:10:00,2354.0
1756,1627319550089,2021-07-27,2357.01,01:12:30,2357.6
1757,1627319700089,2021-07-27,2357.79,01:15:00,2357.0
1758,1627319850089,2021-07-27,2358.4,01:17:30,2358.1
1759,1627320000089,2021-07-27,2362.36,01:20:00,2362.6
1760,1627320150089,2021-07-27,2364.6,01:22:30,2363.8
1761,1627320300089,2021-07-27,2363.4,01:25:00,2364.2
1762,1627320450089,2021-07-27,2364.79,01:27:30,2364.4
1763,1627320600089,2021-07-27,2361.6,01:30:00,2362.8
1764,1627320750089,2021-07-27,2365.79,01:32:30,2360.2
1765,1627320900089,2021-07-27,2362.61,01:35:00,2364.8
1766,1627321050089,2021-07-27,2365.85,01:37:30,2364.4
1767,1627321200089,2021-07-27,2367.41,01:40:00,2367.0
1768,1627321350089,2021-07-27,2366.0,01:42:30,2364.6
1769,1627321500089,2021-07-27,2367.4,01:45:00,2367.0
1770,1627321650089,2021-07-27,2363.74,01:47:30,2363.2
1771,1627321800089,2021-07-27,2362.0,01:50:00,2363.2
1772,1627321950089,2021-07-27,2360.88,01:52:30,2361.0
1773,1627322100089,2021-07-27,2359.8,01:55:00,2357.9
1774,1627322250089,2021-07-27,2362.67,01:57:30,2361.0
1775,1627322400089,2021-07-27,2360.58,02:00:00,2363.2
1776,1627322550089,2021-07-27,2360.53,02:02:30,2360.2
1777,1627322700089,2021-07-27,2362.0,02:05:00,2360.7
1778,1627322850089,2021-07-27,2362.88,02:07:30,2363.6
1779,1627323000089,2021-07-27,2361.81,02:10:00,2360.4
1780,1627323150089,2021-07-27,2359.28,02:12:30,2359.2
1781,1627323300089,2021-07-27,2358.3,02:15:00,2357.2
1782,1627323450089,2021-07-27,2359.8,02:17:30,2357.2
1783,1627323600089,2021-07-27,2361.5,02:20:00,2361.6
1784,1627323750089,2021-07-27,2360.2,02:22:30,2364.0
1785,1627323900089,2021-07-27,2361.44,02:25:00,2363.4
1786,1627324050089,2021-07-27,2362.04,02:27:30,2361.4
1787,1627324200089,2021-07-27,2366.4,02:30:00,2365.6
1788,1627324350089,2021-07-27,2365.59,02:32:30,2364.0
1789,1627324500089,2021-07-27,2366.43,02:35:00,2367.5
1790,1627324650089,2021-07-27,2373.6,02:37:30,2369.9
1791,1627324800089,2021-07-27,2375.09,02:40:00,2373.4
1792,1627324950089,2021-07-27,2377.0,02:42:30,2375.0
1793,1627325100089,2021-07-27,2374.18,02:45:00,2376.5
1794,1627325250089,2021-07-27,2382.08,02:47:30,2380.0
1795,1627325400089,2021-07-27,2373.24,02:50:00,2377.5
1796,1627325550089,2021-07-27,2380.8,02:52:30,2375.0
1797,1627325700089,2021-07-27,2376.58,02:55:00,2375.4
1798,1627325850089,2021-07-27,2378.4,02:57:30,2377.8
1799,1627326000089,2021-07-27,2379.53,03:00:00,2378.6
1800,1627326150089,2021-07-27,2383.15,03:02:30,2383.6
1801,1627326300089,2021-07-27,2382.2,03:05:00,2382.2
1802,1627326450089,2021-07-27,2383.59,03:07:30,2384.8
1803,1627326600089,2021-07-27,2394.42,03:10:00,2395.2
1804,1627326750089,2021-07-27,2391.6,03:12:30,2395.2
1805,1627326900089,2021-07-27,2398.47,03:15:00,2400.0
1806,1627327050089,2021-07-27,2393.64,03:17:30,2391.6
1807,1627327200089,2021-07-27,2398.2,03:20:00,2399.9
1808,1627327350089,2021-07-27,2419.4,03:22:30,2407.5
1809,1627327500089,2021-07-27,2428.8,03:25:00,2430.0
1810,1627327650089,2021-07-27,2418.59,03:27:30,2416.8
1811,1627327800089,2021-07-27,2417.01,03:30:00,2415.0
1812,1627327950089,2021-07-27,2410.8,03:32:30,2409.4
1813,1627328100089,2021-07-27,2412.0,03:35:00,2413.5
1814,1627328250089,2021-07-27,2403.52,03:37:30,2409.0
1815,1627328400089,2021-07-27,2398.4,03:40:00,2402.8
1816,1627328550089,2021-07-27,2390.01,03:42:30,2383.2
1817,1627328700089,2021-07-27,2391.39,03:45:00,2392.2
1818,1627328850089,2021-07-27,2386.32,03:47:30,2389.6
1819,1627329000089,2021-07-27,2377.8,03:50:00,2382.6
1820,1627329150089,2021-07-27,2382.92,03:52:30,2382.0
1821,1627329300089,2021-07-27,2386.39,03:55:00,2385.4
1822,1627329450089,2021-07-27,2378.83,03:57:30,2386.6
1823,1627329600089,2021-07-27,2361.29,04:00:00,2361.6
1824,1627329750089,2021-07-27,2334.08,04:02:30,2341.0
1825,1627329900089,2021-07-27,2325.08,04:05:00,2316.0
1826,1627330050089,2021-07-27,2322.14,04:07:30,2331.0
1827,1627330200089,2021-07-27,2316.99,04:10:00,2316.0
1828,1627330350089,2021-07-27,2301.0,04:12:30,2312.5
1829,1627330500089,2021-07-27,2274.56,04:15:00,2284.4
1830,1627330650089,2021-07-27,2302.34,04:17:30,2302.0
1831,1627330800089,2021-07-27,2297.77,04:20:00,2300.1
1832,1627330950089,2021-07-27,2297.74,04:22:30,2297.4
1833,1627331100089,2021-07-27,2286.09,04:25:00,2284.4
1834,1627331250089,2021-07-27,2258.58,04:27:30,2269.0
1835,1627331400089,2021-07-27,2254.14,04:30:00,2259.6
1836,1627331550089,2021-07-27,2263.79,04:32:30,2266.6
1837,1627331700089,2021-07-27,2271.41,04:35:00,2271.6
1838,1627331850089,2021-07-27,2282.65,04:37:30,2276.5
1839,1627332000089,2021-07-27,2273.0,04:40:00,2272.2
1840,1627332150089,2021-07-27,2269.37,04:42:30,2273.8
1841,1627332300089,2021-07-27,2273.8,04:45:00,2267.8
1842,1627332450089,2021-07-27,2279.41,04:47:30,2281.6
1843,1627332600089,2021-07-27,2275.65,04:50:00,2273.0
1844,1627332750089,2021-07-27,2258.8,04:52:30,2262.0
1845,1627332900089,2021-07-27,2237.41,04:55:00,2247.0
1846,1627333050089,2021-07-27,2252.21,04:57:30,2250.0
1847,1627333200089,2021-07-27,2264.0,05:00:00,2257.2
1848,1627333350089,2021-07-27,2248.8,05:02:30,2248.0
1849,1627333500089,2021-07-27,2241.98,05:05:00,2247.8
1850,1627333650089,2021-07-27,2253.79,05:07:30,2249.4
1851,1627333800089,2021-07-27,2258.5,05:10:00,2260.0
1852,1627333950089,2021-07-27,2256.85,05:12:30,2259.2
1853,1627334100089,2021-07-27,2262.0,05:15:00,2261.8
1854,1627334250089,2021-07-27,2255.41,05:17:30,2263.8
1855,1627334400089,2021-07-27,2253.59,05:20:00,2253.5
1856,1627334550089,2021-07-27,2254.79,05:22:30,2252.8
1857,1627334700089,2021-07-27,2257.97,05:25:00,2258.5
1858,1627334850089,2021-07-27,2249.43,05:27:30,2255.2
1859,1627335000089,2021-07-27,2248.19,05:30:00,2245.0
1860,1627335150089,2021-07-27,2241.09,05:32:30,2251.8
1861,1627335300089,2021-07-27,2242.61,05:35:00,2240.0
1862,1627335450089,2021-07-27,2220.0,05:37:30,2215.0
1863,1627335600089,2021-07-27,2205.45,05:40:00,2210.0
1864,1627335750089,2021-07-27,2212.54,05:42:30,2215.2
1865,1627335900089,2021-07-27,2217.09,05:45:00,2210.0
1866,1627336050089,2021-07-27,2229.4,05:47:30,2227.8
1867,1627336200089,2021-07-27,2237.88,05:50:00,2233.0
1868,1627336350089,2021-07-27,2241.8,05:52:30,2243.0
1869,1627336500089,2021-07-27,2240.0,05:55:00,2235.1
1870,1627336650089,2021-07-27,2233.95,05:57:30,2235.2
