,ts,day,updatetime,price,POC,delta
361,1627715100084,2021-07-31,15:05:00,2437.48,2438.0,2441.420000000001
362,1627715250084,2021-07-31,15:07:30,2436.6,2436.4,-110.28000000000009
363,1627715400084,2021-07-31,15:10:00,2439.45,2436.4,324.84000000000003
364,1627715550084,2021-07-31,15:12:30,2439.86,2439.4,171.10000000000002
365,1627715700084,2021-07-31,15:15:00,2444.06,2443.8,1325.58
366,1627715850084,2021-07-31,15:17:30,2439.77,2440.8,-466.3800000000001
367,1627716000084,2021-07-31,15:20:00,2441.61,2441.7,127.03999999999984
368,1627716150084,2021-07-31,15:22:30,2440.72,2438.1,374.32000000000016
369,1627716300084,2021-07-31,15:25:00,2439.49,2441.2,-208.60000000000005
370,1627716450084,2021-07-31,15:27:30,2439.6,2438.8,-184.87999999999977
371,1627716600084,2021-07-31,15:30:00,2440.3,2439.8,-44.239999999999895
372,1627716750084,2021-07-31,15:32:30,2442.99,2442.4,435.8
373,1627716900084,2021-07-31,15:35:00,2443.28,2441.1,-11.060000000000002
374,1627717050084,2021-07-31,15:37:30,2440.09,2443.3,-189.9
375,1627717200084,2021-07-31,15:40:00,2441.79,2440.1,-110.81999999999994
376,1627717350084,2021-07-31,15:42:30,2440.52,2441.8,6.600000000000023
377,1627717500084,2021-07-31,15:45:00,2441.53,2442.2,-12.259999999999993
378,1627717650084,2021-07-31,15:47:30,2444.27,2442.8,179.84
379,1627717800084,2021-07-31,15:50:00,2441.87,2445.5,-321.4000000000002
380,1627717950084,2021-07-31,15:52:30,2440.99,2440.0,-336.3399999999998
381,1627718100084,2021-07-31,15:55:00,2440.0,2440.0,9.42000000000013
382,1627718250084,2021-07-31,15:57:30,2440.25,2440.6,-429.62
383,1627718400084,2021-07-31,16:00:00,2440.89,2441.6,-62.97999999999999
384,1627718550084,2021-07-31,16:02:30,2444.34,2443.5,659.4599999999998
385,1627718700084,2021-07-31,16:05:00,2448.01,2443.9,420.54
386,1627718850084,2021-07-31,16:07:30,2454.98,2455.5,2130.3
387,1627719000084,2021-07-31,16:10:00,2458.13,2455.8,976.92
388,1627719150084,2021-07-31,16:12:30,2455.15,2457.8,-285.9599999999998
389,1627719300084,2021-07-31,16:15:00,2455.27,2455.1,4.879999999999996
390,1627719450084,2021-07-31,16:17:30,2455.71,2456.3,167.27999999999977
391,1627719600084,2021-07-31,16:20:00,2452.92,2452.4,-509.19999999999993
392,1627719750084,2021-07-31,16:22:30,2451.92,2451.8,261.3
393,1627719900084,2021-07-31,16:25:00,2454.75,2454.4,667.56
394,1627720050084,2021-07-31,16:27:30,2452.73,2452.4,-17.480000000000018
395,1627720200084,2021-07-31,16:30:00,2458.36,2457.8,417.9799999999999
396,1627720350084,2021-07-31,16:32:30,2462.91,2460.0,2413.6800000000003
397,1627720500084,2021-07-31,16:35:00,2462.31,2460.3,-66.18000000000006
398,1627720650084,2021-07-31,16:37:30,2456.13,2456.5,-396.3
399,1627720800084,2021-07-31,16:40:00,2459.16,2456.0,976.68
400,1627720950084,2021-07-31,16:42:30,2458.21,2456.5,46.80000000000018
401,1627721100084,2021-07-31,16:45:00,2460.34,2461.2,-811.2399999999998
402,1627721250084,2021-07-31,16:47:30,2464.79,2464.8,824.7
403,1627721400084,2021-07-31,16:50:00,2464.48,2464.5,-733.8199999999998
404,1627721550084,2021-07-31,16:52:30,2463.37,2465.3,-213.17999999999995
405,1627721700084,2021-07-31,16:55:00,2463.14,2463.1,-1175.38
406,1627721850084,2021-07-31,16:57:30,2460.09,2463.1,-165.18000000000006
407,1627722000084,2021-07-31,17:00:00,2460.92,2460.6,230.96000000000012
408,1627722150084,2021-07-31,17:02:30,2455.25,2456.2,-1958.159999999999
409,1627722300084,2021-07-31,17:05:00,2458.25,2455.3,293.52
410,1627722450084,2021-07-31,17:07:30,2456.87,2456.7,-335.78
411,1627722600084,2021-07-31,17:10:00,2457.74,2457.8,-4.100000000000023
412,1627722750084,2021-07-31,17:12:30,2462.84,2462.4,1341.6
413,1627722900084,2021-07-31,17:15:00,2462.56,2463.5,-8.260000000000105
414,1627723050084,2021-07-31,17:17:30,2458.31,2463.8,64.07999999999947
415,1627723200084,2021-07-31,17:20:00,2456.17,2455.8,-236.62
416,1627723350084,2021-07-31,17:22:30,2454.75,2455.0,-675.1199999999999
417,1627723500084,2021-07-31,17:25:00,2457.3,2455.2,374.04
418,1627723650084,2021-07-31,17:27:30,2457.22,2456.0,63.89999999999998
419,1627723800084,2021-07-31,17:30:00,2455.97,2455.4,-261.98000000000013
420,1627723950084,2021-07-31,17:32:30,2451.17,2451.2,-80.69999999999982
421,1627724100084,2021-07-31,17:35:00,2448.83,2451.6,-1040.1600000000003
422,1627724250084,2021-07-31,17:37:30,2451.94,2448.8,422.9599999999998
423,1627724400084,2021-07-31,17:40:00,2451.97,2454.4,-380.6399999999999
424,1627724550084,2021-07-31,17:42:30,2452.8,2452.9,-103.81999999999994
425,1627724700084,2021-07-31,17:45:00,2453.78,2453.8,90.15999999999995
426,1627724850084,2021-07-31,17:47:30,2454.51,2455.8,-171.7199999999998
427,1627725000084,2021-07-31,17:50:00,2453.74,2455.3,8.940000000000055
428,1627725150084,2021-07-31,17:52:30,2453.65,2453.6,63.72000000000008
429,1627725300084,2021-07-31,17:55:00,2454.24,2456.9,277.40000000000015
430,1627725450084,2021-07-31,17:57:30,2455.5,2455.2,80.86000000000013
431,1627725600084,2021-07-31,18:00:00,2456.88,2456.9,-17.740000000000066
432,1627725750084,2021-07-31,18:02:30,2459.24,2461.4,662.6999999999996
433,1627725900084,2021-07-31,18:05:00,2458.96,2458.6,-325.4599999999999
434,1627726050084,2021-07-31,18:07:30,2457.81,2457.7,98.31999999999994
435,1627726200084,2021-07-31,18:10:00,2457.53,2457.5,-192.26
436,1627726350084,2021-07-31,18:12:30,2457.53,2457.1,279.40000000000003
437,1627726500084,2021-07-31,18:15:00,2458.23,2458.2,87.30000000000001
438,1627726650084,2021-07-31,18:17:30,2454.0,2455.0,-782.6600000000001
439,1627726800084,2021-07-31,18:20:00,2453.65,2452.0,-162.89999999999998
440,1627726950084,2021-07-31,18:22:30,2455.8,2455.0,30.139999999999983
441,1627727100084,2021-07-31,18:25:00,2459.43,2459.2,174.33999999999992
442,1627727250084,2021-07-31,18:27:30,2461.24,2461.8,261.7400000000001
443,1627727400084,2021-07-31,18:30:00,2462.16,2461.2,170.10000000000014
444,1627727550084,2021-07-31,18:32:30,2460.3,2465.1,124.33999999999992
445,1627727700084,2021-07-31,18:35:00,2463.98,2459.8,371.6200000000001
446,1627727850084,2021-07-31,18:37:30,2464.61,2464.0,225.32000000000016
447,1627728000084,2021-07-31,18:40:00,2474.97,2472.0,3328.24
448,1627728150084,2021-07-31,18:42:30,2468.9,2470.0,-182.54000000000065
449,1627728300084,2021-07-31,18:45:00,2471.31,2468.5,-207.05999999999997
450,1627728450084,2021-07-31,18:47:30,2466.18,2471.0,-1215.56
451,1627728600084,2021-07-31,18:50:00,2466.37,2466.4,-98.58000000000004
452,1627728750084,2021-07-31,18:52:30,2465.71,2466.4,53.53999999999997
453,1627728900084,2021-07-31,18:55:00,2466.15,2464.3,-555.3399999999999
454,1627729050084,2021-07-31,18:57:30,2466.9,2466.5,-104.48000000000002
455,1627729200084,2021-07-31,19:00:00,2469.54,2469.4,830.06
456,1627729350084,2021-07-31,19:02:30,2467.25,2466.1,-466.6599999999999
457,1627729500084,2021-07-31,19:05:00,2471.49,2469.7,544.8399999999999
458,1627729650084,2021-07-31,19:07:30,2469.39,2471.5,-480.30000000000007
459,1627729800084,2021-07-31,19:10:00,2472.16,2472.7,342.0199999999997
460,1627729950084,2021-07-31,19:12:30,2472.58,2472.7,362.5600000000002
461,1627730100084,2021-07-31,19:15:00,2474.32,2474.1,-340.4400000000003
462,1627730250084,2021-07-31,19:17:30,2462.59,2474.0,-2872.44
463,1627730400084,2021-07-31,19:20:00,2449.34,2455.8,-2614.42
464,1627730550084,2021-07-31,19:22:30,2455.61,2455.0,718.8600000000001
465,1627730700084,2021-07-31,19:25:00,2459.9,2458.6,218.33999999999992
466,1627730850084,2021-07-31,19:27:30,2459.79,2459.5,-567.48
467,1627731000084,2021-07-31,19:30:00,2467.01,2462.8,1275.2399999999998
468,1627731150084,2021-07-31,19:32:30,2463.92,2463.8,-573.8400000000001
469,1627731300084,2021-07-31,19:35:00,2466.92,2463.4,622.1599999999996
470,1627731450084,2021-07-31,19:37:30,2462.56,2463.0,-773.8799999999997
471,1627731600084,2021-07-31,19:40:00,2459.22,2459.4,-180.31999999999996
472,1627731750084,2021-07-31,19:42:30,2460.55,2459.6,1162.2399999999996
473,1627731900084,2021-07-31,19:45:00,2461.72,2462.0,67.18000000000006
474,1627732050084,2021-07-31,19:47:30,2459.47,2456.8,25.25999999999999
475,1627732200084,2021-07-31,19:50:00,2457.7,2460.8,-46.180000000000064
476,1627732350084,2021-07-31,19:52:30,2456.14,2457.1,-302.01999999999987
477,1627732500084,2021-07-31,19:55:00,2457.19,2454.6,270.4799999999999
478,1627732650084,2021-07-31,19:57:30,2456.4,2456.2,164.51999999999998
479,1627732800084,2021-07-31,20:00:00,2456.59,2457.0,-62.49999999999994
480,1627732950084,2021-07-31,20:02:30,2451.44,2452.0,-334.2199999999999
481,1627733100084,2021-07-31,20:05:00,2452.08,2451.3,115.90000000000008
482,1627733250084,2021-07-31,20:07:30,2452.4,2452.4,271.3800000000002
483,1627733400084,2021-07-31,20:10:00,2457.08,2457.1,1084.94
484,1627733550084,2021-07-31,20:12:30,2459.8,2459.5,73.67999999999995
485,1627733700084,2021-07-31,20:15:00,2463.06,2463.5,214.46000000000004
486,1627733850084,2021-07-31,20:17:30,2465.12,2465.4,-41.84000000000015
487,1627734000084,2021-07-31,20:20:00,2462.5,2462.5,-199.7200000000001
488,1627734150084,2021-07-31,20:22:30,2462.61,2459.8,-409.5400000000002
489,1627734300084,2021-07-31,20:25:00,2461.76,2460.9,-325.74000000000007
490,1627734450084,2021-07-31,20:27:30,2461.63,2461.3,-145.62
491,1627734600084,2021-07-31,20:30:00,2465.1,2463.0,345.38000000000005
492,1627734750084,2021-07-31,20:32:30,2460.21,2460.8,-312.3599999999999
493,1627734900084,2021-07-31,20:35:00,2459.86,2458.8,-94.27999999999996
494,1627735050084,2021-07-31,20:37:30,2457.31,2457.8,-308.22000000000014
495,1627735200084,2021-07-31,20:40:00,2455.31,2455.4,-160.04000000000008
496,1627735350084,2021-07-31,20:42:30,2455.45,2453.8,300.9599999999999
497,1627735500084,2021-07-31,20:45:00,2457.32,2455.5,411.6999999999997
498,1627735650084,2021-07-31,20:47:30,2457.64,2454.8,535.8
499,1627735800084,2021-07-31,20:50:00,2455.68,2456.4,-152.04000000000002
500,1627735950084,2021-07-31,20:52:30,2455.59,2454.1,-4.660000000000025
501,1627736100084,2021-07-31,20:55:00,2457.94,2457.6,882.9599999999997
502,1627736250084,2021-07-31,20:57:30,2459.46,2457.8,-274.6599999999999
503,1627736400084,2021-07-31,21:00:00,2460.84,2459.6,171.95999999999987
504,1627736550084,2021-07-31,21:02:30,2460.1,2459.8,-228.42000000000004
505,1627736700084,2021-07-31,21:05:00,2459.35,2458.7,-248.4199999999999
506,1627736850084,2021-07-31,21:07:30,2458.02,2460.0,-942.5399999999996
507,1627737000084,2021-07-31,21:10:00,2457.07,2455.8,-743.3800000000005
508,1627737150084,2021-07-31,21:12:30,2456.38,2457.6,140.74
509,1627737300084,2021-07-31,21:15:00,2457.3,2456.4,54.24000000000001
510,1627737450084,2021-07-31,21:17:30,2452.13,2451.8,-1611.4600000000005
511,1627737600084,2021-07-31,21:20:00,2451.6,2450.6,174.01999999999998
512,1627737750084,2021-07-31,21:22:30,2451.32,2449.8,132.42000000000007
513,1627737900084,2021-07-31,21:25:00,2450.77,2450.8,-73.10000000000008
514,1627738050084,2021-07-31,21:27:30,2447.96,2448.1,204.5799999999997
515,1627738200084,2021-07-31,21:30:00,2446.28,2446.5,-311.28000000000003
516,1627738350084,2021-07-31,21:32:30,2451.0,2446.0,1659.9600000000005
517,1627738500084,2021-07-31,21:35:00,2452.35,2450.2,99.8399999999998
518,1627738650084,2021-07-31,21:37:30,2447.0,2447.0,-490.9200000000002
519,1627738800084,2021-07-31,21:40:00,2452.66,2445.0,547.3400000000001
520,1627738950084,2021-07-31,21:42:30,2451.33,2451.4,111.0400000000002
521,1627739100084,2021-07-31,21:45:00,2453.8,2452.9,-304.6600000000001
522,1627739250084,2021-07-31,21:47:30,2449.62,2449.8,-107.99999999999956
523,1627739400084,2021-07-31,21:50:00,2447.11,2450.1,-183.67999999999995
524,1627739550084,2021-07-31,21:52:30,2446.09,2447.1,-126.70000000000005
525,1627739700084,2021-07-31,21:55:00,2447.49,2446.1,1144.1799999999998
526,1627739850084,2021-07-31,21:57:30,2446.09,2444.8,-366.89999999999975
527,1627740000084,2021-07-31,22:00:00,2445.67,2445.1,-30.52000000000004
528,1627740150084,2021-07-31,22:02:30,2444.18,2442.1,-500.3999999999995
529,1627740300084,2021-07-31,22:05:00,2440.8,2445.4,-359.4000000000001
530,1627740450084,2021-07-31,22:07:30,2437.29,2436.2,-2203.0
531,1627740600084,2021-07-31,22:10:00,2439.82,2432.2,209.5599999999995
532,1627740750084,2021-07-31,22:12:30,2442.12,2440.1,227.48000000000025
533,1627740900084,2021-07-31,22:15:00,2447.6,2445.2,365.2999999999997
534,1627741050084,2021-07-31,22:17:30,2447.12,2447.8,871.8200000000004
535,1627741200084,2021-07-31,22:20:00,2453.79,2451.8,732.8800000000001
536,1627741350084,2021-07-31,22:22:30,2452.53,2452.3,-396.5400000000002
537,1627741500084,2021-07-31,22:25:00,2449.81,2452.5,-390.1200000000001
538,1627741650084,2021-07-31,22:27:30,2451.79,2451.4,140.4200000000003
539,1627741800084,2021-07-31,22:30:00,2451.69,2453.5,97.12000000000012
540,1627741950084,2021-07-31,22:32:30,2448.07,2448.8,-1726.24
541,1627742100084,2021-07-31,22:35:00,2448.11,2448.8,98.38000000000012
542,1627742250084,2021-07-31,22:37:30,2444.85,2444.4,-335.01999999999964
543,1627742400084,2021-07-31,22:40:00,2442.89,2444.4,97.57999999999991
544,1627742550084,2021-07-31,22:42:30,2441.98,2442.1,252.76
545,1627742700084,2021-07-31,22:45:00,2440.3,2439.1,141.8800000000001
546,1627742850084,2021-07-31,22:47:30,2438.74,2438.6,-113.29999999999971
547,1627743000084,2021-07-31,22:50:00,2445.15,2442.1,1055.3200000000002
548,1627743150084,2021-07-31,22:52:30,2440.68,2440.0,-973.2
549,1627743300084,2021-07-31,22:55:00,2441.77,2443.1,511.2000000000002
550,1627743450084,2021-07-31,22:57:30,2442.05,2442.0,80.7600000000001
551,1627743600084,2021-07-31,23:00:00,2443.56,2443.2,231.9200000000002
552,1627743750084,2021-07-31,23:02:30,2438.58,2439.8,368.2399999999998
553,1627743900084,2021-07-31,23:05:00,2439.59,2438.0,46.180000000000064
554,1627744050084,2021-07-31,23:07:30,2445.08,2444.6,610.46
555,1627744200084,2021-07-31,23:10:00,2447.11,2444.4,-136.44000000000003
556,1627744350084,2021-07-31,23:12:30,2448.56,2447.8,1445.6799999999998
557,1627744500084,2021-07-31,23:15:00,2451.79,2449.8,981.3199999999996
558,1627744650084,2021-07-31,23:17:30,2450.18,2451.8,-421.26
559,1627744800084,2021-07-31,23:20:00,2448.57,2449.5,-430.3600000000001
560,1627744950084,2021-07-31,23:22:30,2446.01,2446.3,103.68000000000028
561,1627745100084,2021-07-31,23:25:00,2446.67,2445.4,184.75999999999988
562,1627745250084,2021-07-31,23:27:30,2444.1,2444.6,-256.46000000000004
563,1627745400084,2021-07-31,23:30:00,2446.88,2446.9,541.04
564,1627745550084,2021-07-31,23:32:30,2443.92,2444.4,-201.04
565,1627745700084,2021-07-31,23:35:00,2444.91,2444.6,333.12
566,1627745850084,2021-07-31,23:37:30,2443.77,2443.8,-269.30000000000007
567,1627746000084,2021-07-31,23:40:00,2446.21,2444.1,485.9799999999998
568,1627746150084,2021-07-31,23:42:30,2446.94,2447.8,119.98000000000008
569,1627746300084,2021-07-31,23:45:00,2449.8,2449.8,344.0199999999999
570,1627746450084,2021-07-31,23:47:30,2449.07,2450.0,462.29999999999984
571,1627746600084,2021-07-31,23:50:00,2451.34,2451.8,40.24000000000001
572,1627746750084,2021-07-31,23:52:30,2449.58,2449.3,3.6399999999998727
573,1627746900084,2021-07-31,23:55:00,2452.59,2450.0,-260.2999999999997
574,1627747050084,2021-07-31,23:57:30,2452.82,2451.9,-242.22000000000023
575,1627747200084,2021-08-01,00:00:00,2456.88,2455.8,701.4600000000003
576,1627747350115,2021-08-01,00:02:30,2455.8,2456.6,-998.8199999999996
577,1627747500115,2021-08-01,00:05:00,2458.9,2455.4,1342.1800000000003
578,1627747650115,2021-08-01,00:07:30,2459.79,2458.0,286.2999999999997
579,1627747800115,2021-08-01,00:10:00,2459.9,2459.4,380.6200000000001
580,1627747950115,2021-08-01,00:12:30,2462.45,2458.9,252.93999999999983
581,1627748100115,2021-08-01,00:15:00,2463.75,2463.4,-122.03999999999984
582,1627748250115,2021-08-01,00:17:30,2457.8,2463.8,-920.88
583,1627748400115,2021-08-01,00:20:00,2457.12,2457.2,-505.54
584,1627748550115,2021-08-01,00:22:30,2453.62,2454.1,-1093.54
585,1627748700115,2021-08-01,00:25:00,2456.22,2455.0,739.9399999999999
586,1627748850115,2021-08-01,00:27:30,2455.52,2455.5,83.94000000000005
587,1627749000115,2021-08-01,00:30:00,2454.56,2455.5,18.8599999999999
588,1627749150115,2021-08-01,00:32:30,2451.2,2451.1,107.4399999999996
589,1627749300115,2021-08-01,00:35:00,2451.84,2452.6,-60.00000000000006
590,1627749450115,2021-08-01,00:37:30,2451.42,2452.8,490.8599999999999
591,1627749600115,2021-08-01,00:40:00,2451.92,2452.0,-846.64
592,1627749750115,2021-08-01,00:42:30,2449.27,2450.5,-269.65999999999985
593,1627749900115,2021-08-01,00:45:00,2454.52,2454.6,965.7
594,1627750050115,2021-08-01,00:47:30,2451.26,2450.9,-355.18000000000006
595,1627750200115,2021-08-01,00:50:00,2451.45,2451.8,-67.47999999999996
596,1627750350115,2021-08-01,00:52:30,2448.67,2449.8,-149.13999999999993
597,1627750500115,2021-08-01,00:55:00,2446.8,2443.0,-847.0600000000004
598,1627750650115,2021-08-01,00:57:30,2447.37,2446.8,139.5
599,1627750800115,2021-08-01,01:00:00,2446.3,2447.8,684.56
600,1627750950115,2021-08-01,01:02:30,2444.0,2444.0,-1161.7600000000002
601,1627751100115,2021-08-01,01:05:00,2447.1,2445.4,418.30000000000007
602,1627751250115,2021-08-01,01:07:30,2445.84,2446.0,91.05999999999996
603,1627751400115,2021-08-01,01:10:00,2446.57,2444.5,-1125.56
604,1627751550115,2021-08-01,01:12:30,2444.15,2443.8,-172.44000000000003
605,1627751700115,2021-08-01,01:15:00,2446.42,2445.1,38.33999999999992
606,1627751850115,2021-08-01,01:17:30,2443.22,2443.8,-159.96
607,1627752000115,2021-08-01,01:20:00,2443.68,2441.8,315.8999999999999
608,1627752150115,2021-08-01,01:22:30,2440.2,2439.8,-365.5199999999997
609,1627752300115,2021-08-01,01:25:00,2440.39,2441.2,-84.43999999999983
610,1627752450115,2021-08-01,01:27:30,2439.52,2439.2,-143.18
611,1627752600115,2021-08-01,01:30:00,2442.18,2442.1,104.11999999999988
612,1627752750115,2021-08-01,01:32:30,2442.05,2444.7,59.860000000000014
613,1627752900115,2021-08-01,01:35:00,2439.03,2439.8,-414.8999999999997
614,1627753050115,2021-08-01,01:37:30,2438.78,2438.0,-126.17999999999938
615,1627753200115,2021-08-01,01:40:00,2441.26,2440.7,30.919999999999845
616,1627753350115,2021-08-01,01:42:30,2441.5,2441.4,188.46
617,1627753500115,2021-08-01,01:45:00,2445.08,2442.7,624.0999999999998
618,1627753650115,2021-08-01,01:47:30,2440.5,2442.4,-791.2400000000004
619,1627753800115,2021-08-01,01:50:00,2438.1,2439.8,-261.5200000000001
620,1627753950115,2021-08-01,01:52:30,2439.53,2438.0,-28.75999999999999
621,1627754100115,2021-08-01,01:55:00,2438.79,2435.8,178.95999999999998
622,1627754250115,2021-08-01,01:57:30,2438.6,2438.0,-38.56000000000003
623,1627754400115,2021-08-01,02:00:00,2437.1,2438.9,-191.48000000000005
624,1627754550115,2021-08-01,02:02:30,2439.79,2436.1,490.7400000000002
625,1627754700115,2021-08-01,02:05:00,2436.97,2439.7,-264.7199999999999
626,1627754850115,2021-08-01,02:07:30,2437.2,2436.3,162.42000000000002
627,1627755000115,2021-08-01,02:10:00,2439.71,2437.7,909.64
628,1627755150115,2021-08-01,02:12:30,2441.09,2440.8,362.67999999999984
629,1627755300115,2021-08-01,02:15:00,2442.59,2440.8,285.12
630,1627755450115,2021-08-01,02:17:30,2445.99,2446.0,440.7800000000002
631,1627755600115,2021-08-01,02:20:00,2447.4,2447.4,-232.20000000000005
632,1627755750115,2021-08-01,02:22:30,2452.97,2449.6,1028.4399999999996
633,1627755900115,2021-08-01,02:25:00,2451.49,2452.0,-1294.3399999999997
634,1627756050115,2021-08-01,02:27:30,2450.5,2450.8,328.2600000000001
635,1627756200115,2021-08-01,02:30:00,2449.08,2449.8,-662.02
636,1627756350115,2021-08-01,02:32:30,2449.88,2448.7,83.43999999999988
637,1627756500115,2021-08-01,02:35:00,2450.27,2451.6,24.520000000000092
638,1627756650115,2021-08-01,02:37:30,2452.34,2452.4,536.0600000000002
639,1627756800115,2021-08-01,02:40:00,2455.74,2455.0,708.2400000000002
640,1627756950115,2021-08-01,02:42:30,2456.17,2456.4,102.33999999999992
641,1627757100115,2021-08-01,02:45:00,2456.02,2456.2,30.700000000000045
642,1627757250115,2021-08-01,02:47:30,2457.0,2456.6,2533.200000000001
643,1627757400115,2021-08-01,02:50:00,2457.89,2457.6,0.0200000000000102
644,1627757550115,2021-08-01,02:52:30,2452.69,2458.8,-569.08
645,1627757700115,2021-08-01,02:55:00,2455.19,2454.8,380.42
646,1627757850115,2021-08-01,02:57:30,2455.15,2455.8,-751.64
647,1627758000115,2021-08-01,03:00:00,2454.81,2456.1,-89.13999999999999
648,1627758150115,2021-08-01,03:02:30,2454.29,2455.0,-1184.1600000000003
649,1627758300115,2021-08-01,03:05:00,2453.37,2454.3,-437.04
650,1627758450115,2021-08-01,03:07:30,2454.62,2454.0,56.84000000000006
651,1627758600115,2021-08-01,03:10:00,2453.04,2454.6,-436.64
652,1627758750115,2021-08-01,03:12:30,2454.28,2452.4,-63.79999999999996
653,1627758900115,2021-08-01,03:15:00,2455.08,2454.3,-69.43999999999994
654,1627759050115,2021-08-01,03:17:30,2450.75,2450.6,-294.98000000000013
655,1627759200115,2021-08-01,03:20:00,2450.4,2451.6,-67.91999999999999
656,1627759350115,2021-08-01,03:22:30,2450.54,2449.0,-470.5
657,1627759500115,2021-08-01,03:25:00,2453.65,2452.7,298.33999999999986
658,1627759650115,2021-08-01,03:27:30,2453.65,2454.0,200.1799999999996
659,1627759800115,2021-08-01,03:30:00,2457.79,2455.8,501.46
660,1627759950115,2021-08-01,03:32:30,2461.8,2463.0,1232.1
661,1627760100115,2021-08-01,03:35:00,2460.13,2461.8,-91.99999999999989
662,1627760250115,2021-08-01,03:37:30,2457.8,2460.1,-260.17999999999995
663,1627760400115,2021-08-01,03:40:00,2456.55,2456.6,-247.27999999999983
664,1627760550115,2021-08-01,03:42:30,2454.13,2455.4,-347.0399999999999
665,1627760700115,2021-08-01,03:45:00,2455.72,2454.1,236.5
666,1627760850115,2021-08-01,03:47:30,2451.81,2455.0,-239.45999999999992
667,1627761000115,2021-08-01,03:50:00,2451.35,2451.8,32.439999999999884
668,1627761150115,2021-08-01,03:52:30,2451.65,2450.7,119.17999999999996
669,1627761300115,2021-08-01,03:55:00,2452.33,2452.0,78.16000000000005
670,1627761450115,2021-08-01,03:57:30,2452.99,2454.4,146.48000000000002
671,1627761600115,2021-08-01,04:00:00,2455.07,2453.0,175.48
672,1627761750115,2021-08-01,04:02:30,2451.99,2455.1,-189.06
673,1627761900115,2021-08-01,04:05:00,2452.31,2452.0,412.28
674,1627762050115,2021-08-01,04:07:30,2448.17,2449.4,-804.98
675,1627762200115,2021-08-01,04:10:00,2448.4,2447.8,602.7599999999999
676,1627762350115,2021-08-01,04:12:30,2444.43,2446.6,-204.41999999999985
677,1627762500115,2021-08-01,04:15:00,2444.99,2445.4,61.85999999999987
678,1627762650115,2021-08-01,04:17:30,2447.05,2444.0,1139.08
679,1627762800115,2021-08-01,04:20:00,2449.02,2448.0,833.2599999999998
680,1627762950115,2021-08-01,04:22:30,2450.0,2449.0,498.44000000000005
681,1627763100115,2021-08-01,04:25:00,2453.74,2450.0,615.4200000000001
682,1627763250115,2021-08-01,04:27:30,2459.62,2456.4,2356.06
683,1627763400115,2021-08-01,04:30:00,2463.28,2460.8,130.62
684,1627763550115,2021-08-01,04:32:30,2464.22,2465.6,344.88000000000034
685,1627763700115,2021-08-01,04:35:00,2473.61,2470.4,1504.5000000000005
686,1627763850115,2021-08-01,04:37:30,2489.84,2490.0,3995.9800000000014
687,1627764000115,2021-08-01,04:40:00,2485.52,2488.8,-643.7600000000007
688,1627764150115,2021-08-01,04:42:30,2489.99,2486.9,206.7199999999998
689,1627764300115,2021-08-01,04:45:00,2492.71,2492.0,-57.75999999999999
690,1627764450115,2021-08-01,04:47:30,2492.39,2491.8,-468.4400000000003
691,1627764600115,2021-08-01,04:50:00,2495.9,2495.7,1089.2400000000002
692,1627764750115,2021-08-01,04:52:30,2492.14,2493.2,480.08000000000015
693,1627764900115,2021-08-01,04:55:00,2492.95,2492.9,43.13999999999976
694,1627765050115,2021-08-01,04:57:30,2490.99,2492.1,-342.0799999999999
695,1627765200115,2021-08-01,05:00:00,2489.53,2487.8,80.65999999999985
696,1627765350115,2021-08-01,05:02:30,2498.75,2498.4,2908.0999999999985
697,1627765500115,2021-08-01,05:05:00,2505.0,2505.0,2728.48
698,1627765650115,2021-08-01,05:07:30,2505.73,2505.9,-556.5800000000002
699,1627765800115,2021-08-01,05:10:00,2503.95,2503.5,-490.9999999999999
700,1627765950115,2021-08-01,05:12:30,2506.16,2503.4,21.840000000000146
701,1627766100115,2021-08-01,05:15:00,2516.85,2510.0,1852.68
702,1627766250115,2021-08-01,05:17:30,2526.35,2516.7,1287.1200000000008
703,1627766400115,2021-08-01,05:20:00,2513.99,2525.7,-946.8799999999997
704,1627766550115,2021-08-01,05:22:30,2522.26,2512.6,1004.2200000000004
705,1627766700115,2021-08-01,05:25:00,2517.46,2520.7,-484.60000000000014
706,1627766850115,2021-08-01,05:27:30,2522.69,2519.5,210.1799999999996
707,1627767000115,2021-08-01,05:30:00,2518.89,2524.0,-131.07999999999993
708,1627767150115,2021-08-01,05:32:30,2525.71,2519.0,440.19999999999993
709,1627767300115,2021-08-01,05:35:00,2530.41,2530.0,-150.44000000000003
710,1627767450115,2021-08-01,05:37:30,2529.0,2534.4,-49.4399999999996
711,1627767600115,2021-08-01,05:40:00,2528.03,2526.1,506.8999999999999
712,1627767750115,2021-08-01,05:42:30,2530.25,2528.6,446.56
713,1627767900115,2021-08-01,05:45:00,2529.67,2530.5,-166.0
714,1627768050115,2021-08-01,05:47:30,2527.39,2529.3,-252.04
715,1627768200115,2021-08-01,05:50:00,2526.8,2527.7,-337.4200000000002
716,1627768350115,2021-08-01,05:52:30,2526.74,2526.6,-1164.82
717,1627768500115,2021-08-01,05:55:00,2529.56,2529.9,1250.7199999999991
718,1627768650115,2021-08-01,05:57:30,2531.09,2528.5,-112.96000000000004
719,1627768800115,2021-08-01,06:00:00,2535.13,2535.2,-596.7
720,1627768950115,2021-08-01,06:02:30,2529.01,2527.6,-732.9799999999996
